"ActivityLabel","SubjectID","1 tBodyAcc-mean()-X","2 tBodyAcc-mean()-Y","3 tBodyAcc-mean()-Z","41 tGravityAcc-mean()-X","42 tGravityAcc-mean()-Y","43 tGravityAcc-mean()-Z","81 tBodyAccJerk-mean()-X","82 tBodyAccJerk-mean()-Y","83 tBodyAccJerk-mean()-Z","121 tBodyGyro-mean()-X","122 tBodyGyro-mean()-Y","123 tBodyGyro-mean()-Z","161 tBodyGyroJerk-mean()-X","162 tBodyGyroJerk-mean()-Y","163 tBodyGyroJerk-mean()-Z","201 tBodyAccMag-mean()","214 tGravityAccMag-mean()","227 tBodyAccJerkMag-mean()","240 tBodyGyroMag-mean()","253 tBodyGyroJerkMag-mean()","266 fBodyAcc-mean()-X","267 fBodyAcc-mean()-Y","268 fBodyAcc-mean()-Z","345 fBodyAccJerk-mean()-X","346 fBodyAccJerk-mean()-Y","347 fBodyAccJerk-mean()-Z","424 fBodyGyro-mean()-X","425 fBodyGyro-mean()-Y","426 fBodyGyro-mean()-Z","503 fBodyAccMag-mean()","516 fBodyBodyAccJerkMag-mean()","529 fBodyBodyGyroMag-mean()","542 fBodyBodyGyroJerkMag-mean()","4 tBodyAcc-std()-X","5 tBodyAcc-std()-Y","6 tBodyAcc-std()-Z","44 tGravityAcc-std()-X","45 tGravityAcc-std()-Y","46 tGravityAcc-std()-Z","84 tBodyAccJerk-std()-X","85 tBodyAccJerk-std()-Y","86 tBodyAccJerk-std()-Z","124 tBodyGyro-std()-X","125 tBodyGyro-std()-Y","126 tBodyGyro-std()-Z","164 tBodyGyroJerk-std()-X","165 tBodyGyroJerk-std()-Y","166 tBodyGyroJerk-std()-Z","202 tBodyAccMag-std()","215 tGravityAccMag-std()","228 tBodyAccJerkMag-std()","241 tBodyGyroMag-std()","254 tBodyGyroJerkMag-std()","269 fBodyAcc-std()-X","270 fBodyAcc-std()-Y","271 fBodyAcc-std()-Z","348 fBodyAccJerk-std()-X","349 fBodyAccJerk-std()-Y","350 fBodyAccJerk-std()-Z","427 fBodyGyro-std()-X","428 fBodyGyro-std()-Y","429 fBodyGyro-std()-Z","504 fBodyAccMag-std()","517 fBodyBodyAccJerkMag-std()","530 fBodyBodyGyroMag-std()","543 fBodyBodyGyroJerkMag-std()"
"136","WALKING_DOWNSTAIRS","23",4121.75925925926,5118.16666666667,4738.33333333333,3945.94444444444,1046.5,1283,2063.22222222222,3437.87037037037,3730.2037037037,3825.59259259259,2923.5,2726.16666666667,4016.12962962963,4673.2962962963,4351.55555555556,6112.59259259259,6112.59259259259,5730.72222222222,5019.92592592593,3167.7037037037,6406.2962962963,5466.40740740741,7024.74074074074,6324.85185185185,2995.42592592593,6045.72222222222,1460.72222222222,6869.42592592593,1725.81481481481,6982,7010.2037037037,5657.33333333333,4889.5,4832.55555555556,5577.12962962963,6741.64814814815,1657.64814814815,1749.16666666667,2056.68518518519,6508.87037037037,2407.44444444444,4672.5,1625.62962962963,6196.18518518519,1165.87037037037,733.611111111111,5232.27777777778,818.518518518518,6568.55555555556,6568.55555555556,7036.07407407407,4298.42592592593,4643.72222222222,3522.35185185185,4580.59259259259,5704.88888888889,5135.96296296296,1332.22222222222,2068.24074074074,1852.16666666667,4575.05555555556,938.777777777778,3558.77777777778,6515.14814814815,1723.12962962963,2840.48148148148
"137","WALKING_DOWNSTAIRS","24",1715.52727272727,1681.65454545455,1910.07272727273,2032.49090909091,532.763636363636,274.981818181818,738.690909090909,1242.18181818182,1421.4,1854.94545454545,1572.14545454545,1148.01818181818,1604.03636363636,1610.36363636364,1505.74545454545,711.581818181818,711.581818181818,432.018181818182,515.654545454545,542.309090909091,387.927272727273,1093.83636363636,546.272727272727,618.345454545455,383.636363636364,276.927272727273,600.381818181818,518.709090909091,696.636363636364,1380.30909090909,382.945454545455,412.890909090909,387.218181818182,698.345454545455,1083.72727272727,546.418181818182,826.490909090909,805.6,1043.78181818182,546.327272727273,487.072727272727,356.109090909091,620.981818181818,676.454545454545,934.563636363636,425.236363636364,442.527272727273,586.509090909091,1516.49090909091,1516.49090909091,538.309090909091,558.490909090909,359.690909090909,1323.67272727273,666.963636363636,555.636363636364,569.981818181818,667.672727272727,308.745454545455,645.581818181818,803.6,1011.94545454545,346.309090909091,925.527272727273,626.6,353.581818181818
"138","WALKING_DOWNSTAIRS","25",4305.63793103448,4773.01724137931,4340.5,4613.65517241379,4106.79310344828,4775.86206896552,2042.96551724138,3202.63793103448,3298.55172413793,4374.75862068965,3220.48275862069,2517.55172413793,4217.05172413793,3882.48275862069,3495.94827586207,993.172413793103,993.172413793103,2290.03448275862,1237.20689655172,2569.08620689655,1503.13793103448,1122.12068965517,2492.5,2184.41379310345,1764.55172413793,2591.56896551724,1369.6724137931,2499.62068965517,1855.98275862069,1057.1724137931,1850.56896551724,1827.8275862069,2264.81034482759,981.137931034483,1874.06896551724,2120.94827586207,2274.8275862069,1947.8275862069,2461.60344827586,2035.05172413793,1424.93103448276,2640.37931034483,1180.36206896552,1861.03448275862,2097.25862068966,1317.24137931034,2908.63793103448,2293.68965517241,1106.05172413793,1106.05172413793,1911.63793103448,1423.77586206897,2187.51724137931,855.448275862069,1645.20689655172,1989.18965517241,2182.94827586207,1404.87931034483,2662.12068965517,1036.37931034483,1458.46551724138,2256.94827586207,1306.55172413793,1907.56896551724,1524.87931034483,2093.10344827586
"139","WALKING_DOWNSTAIRS","26",3471.32,4681.28,3886.1,5179.42,4304.3,3884.6,2501.64,2973.16,3850.58,4691.18,2649.44,2718.7,3559.26,3946.4,3691.14,5814.52,5814.52,1274.46,1478.76,864.14,4360.3,3736.5,933.16,880.8,1492.54,781.68,1871.96,1315.6,1007.7,5695.42,1203.5,875.72,787.7,6569.82,3370.84,1221,2239.1,2133.84,2524.36,1592.8,2384.38,704.6,981.2,1525.28,1377.04,1407.66,1164.2,736.96,6474.38,6474.38,1748.42,1117.42,766.7,6589.78,2475.48,1356.58,1502.88,2833.92,650.8,1170.26,1633.88,1765.1,4502.06,2926.08,1448.68,812.62
"140","WALKING_DOWNSTAIRS","27",4318.43181818182,4548.95454545455,4380.04545454545,4776.59090909091,1010.47727272727,1880.20454545455,2088.63636363636,3467.09090909091,3658.84090909091,4875.31818181818,4213.45454545455,2751.45454545455,4249.43181818182,3387.25,3589.88636363636,6146.13636363636,6146.13636363636,1795.88636363636,1622.77272727273,1097.22727272727,5798.65909090909,3345.34090909091,1167.54545454545,2692.02272727273,1592.79545454545,723.545454545455,1323.02272727273,1354.04545454545,1175.25,6040,4042.59090909091,1073.13636363636,1029.75,6636.95454545455,2505.40909090909,1299.93181818182,1655.56818181818,1778.59090909091,2087.04545454545,4108.43181818182,2103,846.431818181818,1703.90909090909,1650.36363636364,1117.59090909091,1700.31818181818,1023.31818181818,514.227272727273,5971.22727272727,5971.22727272727,3275.79545454545,1525.56818181818,1145.15909090909,6641.54545454545,1673.65909090909,1369.47727272727,2986.09090909091,2003.97727272727,1010.36363636364,1731.40909090909,1897.68181818182,1275.22727272727,2583.86363636364,1769.38636363636,1791.27272727273,1191.36363636364
"141","WALKING_DOWNSTAIRS","28",4047.73913043478,4596.91304347826,4395.08695652174,4211.95652173913,2422.63043478261,1224.13043478261,2104.32608695652,3155.84782608696,3133.4347826087,4696.84782608696,4614.97826086957,2449.80434782609,4362.54347826087,3780.71739130435,3130.73913043478,5683.45652173913,5683.45652173913,2712.54347826087,3066.95652173913,595.304347826087,5956.5652173913,5800.71739130435,1189.5652173913,3696.73913043478,4017.84782608696,994.195652173913,3686.13043478261,1270.5652173913,1557.67391304348,6179.47826086957,3727.30434782609,1244.9347826087,589.804347826087,6204.47826086957,5337.71739130435,1438.71739130435,1844.0652173913,2253,1948.04347826087,3584.71739130435,4334.84782608696,1009.67391304348,924.065217391304,1161.69565217391,1206.21739130435,1723.36956521739,675.869565217391,670.913043478261,5799.76086956522,5799.76086956522,2870.30434782609,1461.95652173913,637.45652173913,6129.21739130435,4767.23913043478,1763.52173913043,2618.23913043478,3730.58695652174,1168.80434782609,796.478260869565,1089.65217391304,1631.15217391304,2849.60869565217,2734.73913043478,1308.23913043478,789.413043478261
"142","WALKING_DOWNSTAIRS","29",4267.54166666667,4851.4375,5120.25,5326.9375,4558.64583333333,4944.45833333333,2134.95833333333,3211.375,3729.45833333333,4407.9375,3439.14583333333,2821.14583333333,3995.4375,3538.75,3775.75,6144.66666666667,6144.66666666667,1176,2561.04166666667,1657.95833333333,6432.1875,3628.35416666667,915.895833333333,3381.25,2397.875,1038.66666666667,2590.625,1423.89583333333,1147.875,5897.08333333333,4254.625,1240.60416666667,1551.33333333333,6543.27083333333,2241.83333333333,992.895833333333,1407.85416666667,1403.79166666667,1340.95833333333,3513.14583333333,2669.58333333333,1229.20833333333,3049.91666666667,1017.02083333333,1227.85416666667,1012.125,2124.10416666667,877.979166666667,6452.58333333333,6452.58333333333,3515.89583333333,3115.4375,1559.5,6643.20833333333,1564.60416666667,1090.875,1685.8125,2309.20833333333,1451.9375,2995.04166666667,794.0625,1627.83333333333,3211.79166666667,2537.41666666667,2985.16666666667,1581.85416666667
"143","WALKING_DOWNSTAIRS","3",4125,4618.04081632653,4265.16326530612,4755.26530612245,2264.5306122449,1497.63265306122,1923.32653061224,3044.16326530612,3540.10204081633,4379.08163265306,4375.4693877551,2496.02040816327,4040.24489795918,3639.32653061224,4076.51020408163,2666.12244897959,2666.12244897959,1783.97959183673,1882.9387755102,1463.18367346939,2855,3524.77551020408,1646.77551020408,2266.28571428571,2366.48979591837,1706.59183673469,2499.71428571429,1924.79591836735,1437.85714285714,3920.63265306122,3044.57142857143,1378.71428571429,1419.36734693878,2433.5306122449,3087.04081632653,1709.16326530612,1555.0612244898,2127.51020408163,1601.22448979592,2119.9387755102,2530.10204081633,1803,2013.40816326531,2020.42857142857,2089.42857142857,1228.91836734694,2032.97959183673,1070.42857142857,2968.12244897959,2968.12244897959,2361.40816326531,2411.08163265306,1470.87755102041,2770.67346938776,2542.26530612245,1684.16326530612,2035.0612244898,2113.63265306122,1878.12244897959,2211.69387755102,2008.10204081633,2495.79591836735,842.061224489796,1780.61224489796,2599.81632653061,1576.95918367347
"144","WALKING_DOWNSTAIRS","30",3912.83870967742,4948.51612903226,4971.56451612903,5938.37096774194,1598.1935483871,4248.40322580645,2097.04838709677,2913.16129032258,3264.67741935484,4631.51612903226,3863.04838709677,2775.38709677419,4069.29032258065,4437.87096774194,3806.61290322581,2964.45161290323,2964.45161290323,1525.87096774194,2742.1935483871,1924.20967741935,2517.67741935484,3382.87096774194,1011.48387096774,1846.48387096774,2086.29032258065,1012.70967741935,1587.17741935484,846.467741935484,1135,3910.6935483871,2584.17741935484,1119.82258064516,1741.96774193548,2656.35483870968,3552.20967741935,1143.1935483871,2053.12903225806,1285.85483870968,1170.83870967742,1709.37096774194,2077.1935483871,1183.66129032258,1770.14516129032,658.661290322581,1236.75806451613,2027.85483870968,1588.48387096774,1608.6935483871,3667.98387096774,3667.98387096774,2648.43548387097,2326.66129032258,1728.09677419355,2899.51612903226,2331.61290322581,1150.01612903226,1266.01612903226,1827.85483870968,1389.93548387097,1837.62903225806,591.048387096774,1302.85483870968,1800.06451612903,2921.70967741935,2337.1935483871,1736.87096774194
"145","WALKING_DOWNSTAIRS","4",1472.6,2102.86666666667,1642.04444444444,1938.4,1260.44444444444,1336.51111111111,872.888888888889,1290.53333333333,1524.28888888889,1710.82222222222,1272.86666666667,883.022222222222,1637.2,1621.15555555556,1460.35555555556,1483.11111111111,1483.11111111111,587.044444444444,651.666666666667,813.666666666667,1318.46666666667,892.711111111111,950.288888888889,731.911111111111,957.222222222222,883.822222222222,742.777777777778,1256.97777777778,617.355555555556,1500.26666666667,699.044444444444,559.688888888889,757.022222222222,1754.33333333333,755.644444444444,1001.84444444444,674.933333333333,637.133333333333,1007.31111111111,938.511111111111,975.088888888889,922.777777777778,526.355555555556,1243.28888888889,949.177777777778,446.688888888889,1225.82222222222,418.733333333333,1477.2,1477.2,444.022222222222,649.533333333333,787.844444444444,1826.48888888889,723.444444444444,1053.04444444444,601.288888888889,826.177777777778,945.844444444444,556.288888888889,1222.71111111111,1115.2,441,405.444444444444,636.688888888889,843.2
"146","WALKING_DOWNSTAIRS","5",4212.06382978723,5216.31914893617,4376.82978723404,5840.72340425532,1976.63829787234,4430.17021276596,2037.78723404255,3048,3683.85106382979,4956.04255319149,2905.82978723404,2970.63829787234,4353.76595744681,3342.78723404255,4306.46808510638,6775.34042553191,6775.34042553191,3491.40425531915,981.872340425532,730.936170212766,5887.70212765957,4417.02127659574,1451.02127659574,3454.25531914894,3564.97872340426,1487.89361702128,1521.1914893617,993.106382978723,3684.97872340426,6330.44680851064,4091.53191489362,1297.68085106383,719.978723404255,6916.40425531915,4476.89361702128,1379.95744680851,1703.31914893617,1170.57446808511,2265.48936170213,4199.04255319149,4674.51063829787,1499.51063829787,1651.6170212766,1143.23404255319,884.63829787234,1204.44680851064,998.595744680851,3920.21276595745,6829.40425531915,6829.40425531915,3394.21276595745,1436.68085106383,736.042553191489,6885.12765957447,3959.78723404255,1408.68085106383,4059.82978723404,4929.34042553191,1487.08510638298,1742.89361702128,1223.91489361702,1313.85106382979,5072.06382978723,2918.57446808511,1805.82978723404,845.702127659574
"147","WALKING_DOWNSTAIRS","6",4000.39583333333,5146.04166666667,4577.41666666667,4169.75,1959.39583333333,2934.125,2147.14583333333,3530.91666666667,4205.6875,4339.75,4158.9375,2535.8125,4555.375,3100.83333333333,3734.20833333333,6856.25,6856.25,5639.16666666667,4647.39583333333,3392.08333333333,7057.1875,6770.375,3407.79166666667,6740.72916666667,6119.14583333333,3343.22916666667,4937.41666666667,2568.3125,5917.125,6995.8125,6624.52083333333,3993.04166666667,3201.79166666667,7025.33333333333,6489.97916666667,2299.3125,1858.47916666667,1614.45833333333,2385.10416666667,6644.04166666667,6658.83333333333,2893.75,2660.33333333333,2553.8125,2571.14583333333,4095.5,2108.22916666667,5610.3125,7044.33333333333,7044.33333333333,6283.29166666667,4093.5,3338.70833333333,6998.10416666667,6469.27083333333,1855.9375,5864.52083333333,6751.875,1959.5,2226.64583333333,2225.60416666667,775.333333333333,6866.54166666667,6048.6875,2286.4375,2607.52083333333
"148","WALKING_DOWNSTAIRS","7",3781.12765957447,4513.55319148936,4332.29787234043,4534.72340425532,505.68085106383,2403.21276595745,2351.82978723404,2770.04255319149,4158.63829787234,4193.04255319149,3522.57446808511,2481.04255319149,3999.53191489362,3560.72340425532,3673.14893617021,4747.42553191489,4747.42553191489,1852.95744680851,1648.85106382979,866.148936170213,4658.68085106383,2409.53191489362,2196.93617021277,3952.08510638298,1917.8085106383,532.468085106383,1426.44680851064,1408.68085106383,1581.25531914894,6339.97872340426,4980.46808510638,936.914893617021,896.553191489362,4835.42553191489,2453.57446808511,3251.76595744681,2375.89361702128,2272.29787234043,2434.51063829787,4709.76595744681,1743.87234042553,668.085106382979,1354.89361702128,956.404255319149,1815.85106382979,1798.6170212766,825.510638297872,1321.44680851064,6246.08510638298,6246.08510638298,5418.10638297872,999.829787234043,1087.57446808511,4862.51063829787,1807.93617021277,3351.65957446808,4356,1771.29787234043,741.446808510638,1362.51063829787,874.489361702128,2181.59574468085,4508.29787234043,5161.21276595745,1244.8085106383,858.659574468085
"149","WALKING_DOWNSTAIRS","8",3760.18421052632,4474.21052631579,4568.31578947368,3811.52631578947,1442.94736842105,2744.94736842105,2345.26315789474,2489.5,3942.31578947368,4528.5,3762.18421052632,2433.05263157895,4332.92105263158,4516.86842105263,3123.92105263158,6566.52631578947,6566.52631578947,6613.63157894737,5656.3947368421,1160.71052631579,6340.42105263158,6841.8947368421,6518,6362.07894736842,6640.84210526316,5236.76315789474,2587,6096.68421052632,4760.57894736842,6879.47368421053,7006.71052631579,4132.31578947368,2029.28947368421,4776.52631578947,6674.63157894737,6085.36842105263,1473.68421052632,1858.84210526316,1534.18421052632,6909.26315789474,6801.84210526316,4162.6052631579,1920.21052631579,4265.55263157895,1194.57894736842,1197.65789473684,2556.52631578947,898.815789473684,6051.63157894737,6051.63157894737,6854.63157894737,3161.86842105263,1312.39473684211,3381.89473684211,6335.78947368421,4792.71052631579,5891,6571.42105263158,2953.97368421053,1638.15789473684,3107.63157894737,829.947368421053,1447.73684210526,5367.86842105263,969.105263157895,436.868421052632
"150","WALKING_DOWNSTAIRS","9",1738.64285714286,1929.78571428571,1948.14285714286,1823.42857142857,1765.95238095238,1062.71428571429,897.690476190476,1188.52380952381,1492.66666666667,1771.69047619048,1076.7619047619,1073.19047619048,1663.28571428571,1540.07142857143,1331.97619047619,2507.54761904762,2507.54761904762,637.642857142857,460.547619047619,485.97619047619,2378.35714285714,740.690476190476,1556.19047619048,1311.83333333333,530.690476190476,661.833333333333,602.619047619048,408.690476190476,514.214285714286,2673.88095238095,1795.97619047619,365.047619047619,401.142857142857,2768.35714285714,773.380952380952,1910.04761904762,658.97619047619,777.952380952381,566.928571428571,2080.7380952381,561.52380952381,402.619047619048,529.261904761905,415.309523809524,458.97619047619,747.571428571429,337.261904761905,460.285714285714,2722.54761904762,2722.54761904762,1950.40476190476,361.119047619048,395.333333333333,2815.61904761905,833.880952380952,1903.28571428571,1787.7380952381,639.690476190476,382.785714285714,546.857142857143,394.333333333333,484.309523809524,2449.85714285714,1996.21428571429,479.595238095238,412.119047619048
"151","WALKING_UPSTAIRS","1",2711.54716981132,4477.49056603774,4248.37735849057,2974.50943396226,4038.1320754717,2407.8679245283,2435.75471698113,3260.28301886792,3126.96226415094,4918.20754716981,3439.84905660377,2051.8679245283,3546.94339622642,4491.49056603774,4221.58490566038,999.188679245283,999.188679245283,2176.41509433962,2127.33962264151,2086.77358490566,1694.05660377358,1287.69811320755,1849.35849056604,2037.54716981132,1752.81132075472,2597.05660377358,2124.54716981132,696.660377358491,2096.96226415094,1312.96226415094,1740.28301886792,919.075471698113,1857.8679245283,1426.90566037736,3953.28301886792,3428.45283018868,2101.7358490566,2787.81132075472,1605.01886792453,1843.96226415094,1466.01886792453,2629.24528301887,2092.15094339623,4049,2355.28301886792,2485.69811320755,1482.07547169811,2378.92452830189,1264.18867924528,1264.18867924528,1905.16981132075,2091.62264150943,1960.2641509434,1283.7358490566,4729.77358490566,6393.81132075472,1945.94339622642,1418.30188679245,2621.24528301887,2066.62264150943,6579.2641509434,2536.92452830189,1555.56603773585,2068.84905660377,1831.71698113208,2101.81132075472
"152","WALKING_UPSTAIRS","10",1209.87234042553,1962.74468085106,1823.97872340426,1588.72340425532,1536.02127659574,1536.89361702128,713.808510638298,1383.29787234043,1273.02127659574,2209.14893617021,1527.85106382979,1108.06382978723,1393.65957446809,1760.76595744681,1533.63829787234,1361.89361702128,1361.89361702128,467.425531914894,2121.76595744681,607.276595744681,586.446808510638,1371.53191489362,539.574468085106,495.765957446808,357.68085106383,790.446808510638,561.68085106383,182.425531914894,540.021276595745,446.340425531915,532.744680851064,283.510638297872,691.808510638298,530.042553191489,1535.65957446809,1403.36170212766,830.808510638298,807.893617021277,491.808510638298,572.212765957447,481,864.510638297872,489.106382978723,2021.27659574468,636.340425531915,504.553191489362,653.829787234043,593.106382978723,450.829787234043,450.829787234043,425.978723404255,1144.82978723404,733.404255319149,644.595744680851,1359.36170212766,1518.57446808511,569.446808510638,531.170212765957,931.106382978723,402.531914893617,2891.34042553192,589.978723404255,500.893617021277,466.765957446808,793.404255319149,801.276595744681
"153","WALKING_UPSTAIRS","11",3527.25925925926,3838.37037037037,4609.33333333333,2952.88888888889,3886.38888888889,4006.94444444444,2306.37037037037,3141.7962962963,3663.85185185185,5138.66666666667,3852.68518518519,2171.33333333333,4153.05555555556,3168.01851851852,3402.62962962963,772.148148148148,772.148148148148,2366.7962962963,1117.62962962963,3037.24074074074,1426.44444444444,1042.64814814815,2484,2117.5,1968.2037037037,2947.37037037037,2028.35185185185,2187.46296296296,2788.2037037037,1225.16666666667,1902.92592592593,2266.87037037037,2955.57407407407,719.259259259259,1727.25925925926,601.111111111111,1797.11111111111,2136.77777777778,1676.33333333333,1888.24074074074,1719.98148148148,3000.72222222222,1826.25925925926,587.703703703704,2906.62962962963,2734.2037037037,2923.7962962963,3069.51851851852,1058.25925925926,1058.25925925926,1982.16666666667,1395.40740740741,2961.72222222222,537.851851851852,1829.51851851852,1166.55555555556,1936.18518518519,1700.33333333333,3034.16666666667,1787.57407407407,1149.85185185185,3054.22222222222,1253.31481481481,2016.11111111111,1196.37037037037,3005.48148148148
"154","WALKING_UPSTAIRS","12",1442.92307692308,1706.34615384615,1695.32692307692,1723.73076923077,930.576923076923,803.115384615385,881.923076923077,1278.28846153846,1540.82692307692,1924.96153846154,1380.71153846154,1167.38461538462,1577.94230769231,1580.03846153846,1558.28846153846,431.826923076923,431.826923076923,860.5,548.038461538462,1106.98076923077,538.115384615385,1100.78846153846,1085.61538461538,644.653846153846,634.307692307692,1136.13461538462,797.346153846154,955.115384615385,721.846153846154,407,488.461538461538,1037.36538461538,1060.61538461538,476.596153846154,837.865384615385,892.865384615385,939.25,869.519230769231,998.5,607.596153846154,698.365384615385,1159.65384615385,939.519230769231,797.557692307692,570.384615384615,858.019230769231,1057.07692307692,955.076923076923,444.288461538462,444.288461538462,498.846153846154,1094.42307692308,1026.38461538462,457.442307692308,751.961538461538,821.653846153846,663.288461538462,673.634615384615,1164.59615384615,878.634615384615,682.557692307692,563.365384615385,587.538461538462,498.134615384615,1043.88461538462,985
"155","WALKING_UPSTAIRS","13",1322.01818181818,2006.18181818182,1767.45454545455,844.763636363636,1363.76363636364,856.418181818182,713.2,1201.36363636364,1562.23636363636,1963.98181818182,1841.78181818182,1020.38181818182,1564.54545454545,1726.94545454545,1474.90909090909,990.854545454545,990.854545454545,901.036363636364,566.545454545455,948.181818181818,720.709090909091,1287.85454545455,731.763636363636,933.454545454545,648.890909090909,1007.85454545455,864.763636363636,667.327272727273,599.963636363636,611.654545454545,730.618181818182,697.018181818182,872.218181818182,495.327272727273,1683.67272727273,738.818181818182,764.836363636364,660.072727272727,716.418181818182,894.927272727273,702.563636363636,1015.01818181818,851,445.036363636364,432.727272727273,1078.2,844.509090909091,807.036363636364,558.709090909091,558.709090909091,783.272727272727,588.527272727273,885.890909090909,417.618181818182,1746.54545454545,892.836363636364,951.527272727273,851.236363636364,1002.12727272727,808.636363636364,370.127272727273,318.945454545455,627.672727272727,820.818181818182,619.927272727273,917.345454545455
"156","WALKING_UPSTAIRS","14",3518.66666666667,5290.12962962963,4793.2037037037,1575.87037037037,3674.40740740741,2700.94444444444,1871.7962962963,2892.16666666667,3606.03703703704,5209.51851851852,3366.57407407407,1725.33333333333,3488.44444444444,4705.16666666667,4776.03703703704,6371.25925925926,6371.25925925926,1301.2962962963,7117.61111111111,1012.35185185185,1287.98148148148,3947.24074074074,6703.74074074074,1499.24074074074,1698.33333333333,831.759259259259,1896.12962962963,5201.07407407407,6521.42592592593,2347.2037037037,1250.62962962963,4605.2037037037,1102.11111111111,1134.42592592593,6586.7037037037,7189.40740740741,1348.05555555556,1107.37037037037,1075.31481481481,1420.96296296296,1552.37037037037,791.777777777778,1524.24074074074,7183.66666666667,7259.31481481481,2647.12962962963,773.333333333333,799.87037037037,3758.98148148148,3758.98148148148,1500.2037037037,7052.66666666667,1242.07407407407,1083.42592592593,6748.77777777778,7232.12962962963,1667.53703703704,1470.90740740741,693.111111111111,1403.46296296296,7259.64814814815,7170.57407407407,976.907407407407,1757.31481481481,7070.61111111111,1552.46296296296
"157","WALKING_UPSTAIRS","15",3414.5625,4799.9375,4852.02083333333,3736.95833333333,3588.75,5484.5,1641.02083333333,2907.375,3859.3125,5492.97916666667,2975.35416666667,2877.41666666667,3568.14583333333,4715.02083333333,2897.91666666667,4025.66666666667,4025.66666666667,1331.27083333333,1472.95833333333,2580.39583333333,2514.25,1215.4375,2360.45833333333,879.75,1354.66666666667,2728.41666666667,1343.54166666667,1809.02083333333,2261.14583333333,1011.25,948.770833333333,1628.1875,2589.33333333333,3528.02083333333,3759.4375,1684.25,1935.54166666667,1984.72916666667,2246.25,1017.125,1132.41666666667,2833.8125,1293.27083333333,2130.0625,2168.60416666667,1912.64583333333,2613.4375,2691.10416666667,930.791666666667,930.791666666667,1067.85416666667,1253.79166666667,2681.97916666667,3627.75,3452.52083333333,1798.54166666667,747.520833333333,1170.33333333333,2922.75,1270,3565.20833333333,2219.625,562.083333333333,1367.4375,1367.85416666667,2842.22916666667
"158","WALKING_UPSTAIRS","16",3611.03921568627,4608.86274509804,4512.39215686274,2041.76470588235,4227.88235294118,2292.19607843137,2070.62745098039,2962.8431372549,4039.62745098039,5522.76470588235,4139.74509803922,1629.49019607843,3022.60784313725,4400.8431372549,3998.94117647059,1023.21568627451,1023.21568627451,2245.92156862745,1420,2958.60784313725,2003.52941176471,1089.60784313725,1399.41176470588,2318.33333333333,2006.54901960784,1903.37254901961,2398.76470588235,2496.82352941176,2266.62745098039,1398.21568627451,1898.60784313725,2706.88235294118,2917.47058823529,1690.33333333333,682.686274509804,1991.52941176471,2103.78431372549,1919.07843137255,2185.05882352941,2157.66666666667,1682.82352941176,1921.27450980392,1857.70588235294,2127.72549019608,1840.76470588235,2936.25490196078,2703.41176470588,2899.54901960784,1320.01960784314,1320.01960784314,1982.78431372549,2155.3137254902,2940.49019607843,1497.41176470588,601.196078431373,1937.80392156863,2287.86274509804,1579.96078431373,1912.92156862745,1695.09803921569,1895.56862745098,1717.41176470588,1565.76470588235,2031.96078431373,2062.96078431373,3011.58823529412
"159","WALKING_UPSTAIRS","17",3218.33333333333,5262.64583333333,4585.625,2313.89583333333,2785.89583333333,1701.58333333333,1745.02083333333,3337.79166666667,3754.625,5281.5625,3882.875,1660.54166666667,3809.33333333333,4333.6875,4060.5625,3907.02083333333,3907.02083333333,1586.08333333333,1666.20833333333,2380.77083333333,1323.64583333333,1966.5,1658.64583333333,1357.02083333333,1569.58333333333,2294.625,2036.91666666667,1814.3125,1323.6875,1292.20833333333,1329.3125,1973.83333333333,2113.14583333333,2752.85416666667,3693.8125,1855.3125,2026.85416666667,1247.91666666667,2630.14583333333,990.375,1367.47916666667,2320.72916666667,1840.66666666667,1687.20833333333,1021.89583333333,2399.39583333333,2024.22916666667,2398.95833333333,1835.97916666667,1835.97916666667,1476.58333333333,1899.08333333333,2199.6875,3038.4375,3694.60416666667,2327,1014.47916666667,1559.64583333333,2312.89583333333,1898.0625,1549.35416666667,943.5625,553.791666666667,1613.41666666667,1868.04166666667,2337.66666666667
"160","WALKING_UPSTAIRS","18",1466.93103448276,1930.12068965517,1905.55172413793,1054.27586206897,1229.62068965517,1614.58620689655,840.810344827586,1269.8275862069,1611.05172413793,1700.98275862069,1583.58620689655,964.51724137931,1477.94827586207,1647.53448275862,1391.81034482759,602.224137931035,602.224137931035,1167,688.827586206897,1345.06896551724,941.448275862069,673,997.724137931035,1090.58620689655,1004.6724137931,1231.60344827586,1077.74137931034,1086.29310344828,963.051724137931,798.206896551724,989.706896551724,1181.94827586207,1349,757.206896551724,472.275862068966,539.896551724138,885.534482758621,932.189655172414,691.172413793103,1030.34482758621,926.758620689655,1247.25862068966,970.103448275862,750.155172413793,770.775862068965,1316.51724137931,1259.55172413793,1255,688.258620689655,688.258620689655,997.948275862069,899.948275862069,1348.98275862069,668.706896551724,518.603448275862,394.189655172414,1065.37931034483,935.310344827586,1245.13793103448,916.224137931035,591.879310344828,730.448275862069,719.086206896552,982.931034482759,802.189655172414,1357.22413793103
